x;y;gunHeading;enemyDistance;enemyHeading;enemyVelocity;hit
425,827163;348,641868;267,054592;90,117140;56,044886;0,000000;0
417,837731;348,230792;267,054592;82,140640;56,044886;0,000000;0
409,848300;347,819717;267,054592;74,169203;56,044886;0,000000;0
401,858868;347,408641;267,054592;66,204656;46,044886;0,000000;0
393,869437;346,997566;267,054592;58,249827;36,044886;0,000000;0
385,880005;346,586490;267,054592;50,309325;26,044886;0,000000;0
377,890573;346,175415;267,054592;42,391203;16,044886;0,000000;0
376,891895;346,124030;267,054592;41,403651;356,044886;0,000000;1
374,903990;346,343658;276,304592;39,403653;351,304592;0,000000;0
372,003581;347,110228;284,804592;36,440117;351,304592;0,000000;0
372,003581;347,110228;292,554592;36,440117;351,304592;0,000000;0
372,927096;346,726665;292,554592;37,397307;351,304592;0,000000;0
374,626797;345,672617;301,804592;39,206847;351,304592;0,000000;0
376,914646;343,732064;310,304592;41,752752;351,304592;0,000000;0
379,588335;340,756936;318,054592;44,948953;351,304592;0,000000;0
382,452314;336,658445;325,054592;49,193893;351,304592;1,000000;0
405,642428;247,360008;337,054592;171,200849;351,304592;0,000000;1
409,267559;240,228499;333,054592;179,200847;351,304592;0,000000;0
413,381328;233,367238;329,054592;187,181828;351,304592;0,000000;0
417,963693;226,809652;325,054592;195,109622;351,304592;0,000000;0
422,992330;220,587690;321,054592;202,954086;351,304592;0,000000;0
732,462817;421,934416;265,054592;452,233055;67,054592;0,000000;1
740,461728;422,066414;269,054592;460,210857;67,054592;0,000000;0
728,315309;283,973740;287,054592;473,681351;355,054592;0,000000;1
736,108551;282,166705;283,054592;481,652060;355,054592;0,000000;0
781,034321;280,045361;285,054592;525,184092;355,054592;0,000000;0
779,211581;280,868536;294,304592;523,202073;355,054592;0,000000;0
263,958058;280,604241;351,054592;101,948769;17,054592;0,000000;1
263,268406;288,574460;355,054592;93,975449;17,054592;0,000000;0
262,857330;296,563891;357,054592;85,986460;17,054592;0,000000;0
262,446255;304,553323;357,054592;77,999728;17,054592;0,000000;0
262,035179;312,542755;357,054592;70,016025;17,054592;0,000000;0
261,624104;320,532186;357,054592;62,036521;17,054592;0,000000;0
261,213028;328,521618;357,054592;54,063076;27,054592;0,000000;0
260,801953;336,511049;357,054592;46,098833;37,054592;0,000000;0
260,390877;344,500481;357,054592;38,149556;47,054592;0,000000;0
260,442262;343,501802;357,054592;39,142086;67,054592;0,000000;0
260,864755;341,546936;347,804592;41,066760;77,054592;0,000000;0
261,924954;338,740519;339,304592;43,826557;81,054592;0,000000;0
263,830239;335,223434;331,554592;47,482921;81,054592;1,000000;0
266,729874;331,150092;324,554592;51,869842;81,054592;2,000000;0
512,699289;517,364238;233,054592;237,066416;81,054592;0,000000;1
519,412802;521,714955;237,054592;245,066070;81,054592;0,000000;0
526,413452;525,586764;241,054592;253,051817;81,054592;0,000000;0
533,667132;528,960800;245,054592;260,987808;81,054592;0,000000;0
733,183100;366,735505;269,054592;390,927497;323,054592;0,000000;1
725,193669;366,324430;267,054592;382,927867;323,054592;0,000000;0
717,204237;365,913354;267,054592;374,928253;323,054592;0,000000;0
709,214806;365,502279;267,054592;366,928655;323,054592;0,000000;0
701,225374;365,091203;267,054592;358,929076;323,054592;0,000000;0
693,235942;364,680128;267,054592;350,929515;323,054592;0,000000;0
685,246511;364,269052;267,054592;342,929975;323,054592;0,000000;0
677,257079;363,857977;267,054592;334,930457;323,054592;0,000000;0
669,267648;363,446901;267,054592;326,930963;323,054592;0,000000;0
661,278216;363,035826;267,054592;318,931494;323,054592;0,000000;0
653,288785;362,624751;267,054592;310,932052;323,054592;0,000000;0
645,299353;362,213675;267,054592;302,932640;323,054592;0,000000;0
637,309921;361,802600;267,054592;294,933259;323,054592;0,000000;0
629,320490;361,391524;267,054592;286,933913;323,054592;0,000000;1
621,331058;360,980449;267,054592;278,934605;323,054592;0,000000;0
613,341627;360,569373;267,054592;270,935338;323,054592;0,000000;0
605,352195;360,158298;267,054592;262,936115;323,054592;0,000000;0
597,362763;359,747222;267,054592;254,936941;323,054592;0,000000;0
589,373332;359,336147;267,054592;246,937820;323,054592;0,000000;0
581,383900;358,925071;267,054592;238,938758;323,054592;0,000000;0
573,394469;358,513996;267,054592;230,939762;323,054592;0,000000;0
565,405037;358,102921;267,054592;222,940837;323,054592;0,000000;0
557,415606;357,691845;267,054592;214,941992;323,054592;0,000000;0
549,426174;357,280770;267,054592;206,943237;333,054592;0,000000;0
541,436742;356,869694;267,054592;198,944582;343,054592;0,000000;0
533,447311;356,458619;267,054592;190,946039;353,054592;0,000000;0
525,457879;356,047543;267,054592;182,947624;359,054592;0,000000;0
517,468448;355,636468;267,054592;174,938571;359,054592;1,000000;0
509,479016;355,225392;267,054592;166,940339;359,054592;2,000000;0
501,489585;354,814317;267,054592;158,997570;359,054592;3,000000;0
493,500153;354,403241;267,054592;151,184095;359,054592;4,000000;0
485,510721;353,992166;267,054592;143,610452;359,054592;5,000000;0
453,653445;355,692174;279,054592;117,774156;359,054592;6,500000;0
445,860202;357,499209;283,054592;111,411052;359,054592;4,500000;0
438,211996;359,845470;287,054592;104,401764;359,054592;2,500000;0
430,746088;362,719529;291,054592;96,605943;359,054592;0,500000;0
423,498850;366,107382;295,054592;88,611941;359,054592;0,000000;1
416,505591;369,992524;299,054592;80,665313;359,054592;0,000000;0
409,800381;374,356027;303,054592;72,826585;359,054592;0,000000;0
403,415887;379,176632;307,054592;65,179710;359,054592;0,000000;0
397,383214;384,430855;311,054592;57,845338;359,054592;0,000000;0
391,731752;390,093097;315,054592;51,001697;359,054592;0,000000;0
434,586667;273,413266;302,054592;145,856632;25,054592;0,000000;1
433,084244;274,733390;311,304592;143,859117;25,054592;0,000000;0
431,148055;277,024933;319,804592;140,873865;25,054592;0,000000;0
429,002072;280,400545;327,554592;136,987461;25,054592;0,000000;0
393,263439;386,476356;321,054592;48,159250;32,054592;8,000000;1
393,263439;386,476356;317,054592;47,602157;32,054592;6,500000;0
393,944740;385,744353;317,054592;48,717196;32,054592;4,500000;0
395,524952;384,518412;307,804592;50,980115;32,054592;2,500000;0
398,141042;383,050055;299,304592;53,997547;32,054592;0,500000;0
401,861314;381,580505;291,554592;57,816848;32,054592;0,000000;0
406,700857;380,323993;284,554592;62,427894;32,054592;0,000000;0
560,684101;581,371420;231,054592;261,930029;32,054592;0,000000;1
558,946759;580,380642;240,304592;259,955226;32,054592;0,000000;0
725,254448;106,594781;311,304592;433,293343;321,054592;0,000000;1
723,318259;108,886324;319,804592;430,348234;321,054592;0,000000;0
654,522986;243,417506;301,054592;298,898131;321,054592;0,000000;1
647,398398;247,056220;297,054592;290,898176;321,054592;0,000000;0
640,037340;250,189084;293,054592;282,916301;321,054592;0,000000;0
632,475677;252,800835;289,054592;274,994654;321,054592;0,000000;0
352,202991;128,905537;13,054592;295,236715;41,304592;0,000000;1
354,549253;136,553743;17,054592;287,252963;41,304592;0,000000;0
357,423311;144,019652;21,054592;279,327207;41,304592;0,000000;0
453,212457;442,797447;271,054592;82,497463;103,054592;0,000000;1
445,223025;442,386372;267,054592;74,580571;103,054592;0,000000;0
437,233593;441,975296;267,054592;66,683519;103,054592;0,000000;0
429,244162;441,564221;267,054592;58,814300;103,054592;0,000000;0
421,254730;441,153145;267,054592;50,985803;103,054592;0,000000;0
413,265299;440,742070;267,054592;43,220160;93,054592;0,000000;0
414,263978;440,793454;267,054592;44,186293;73,054592;0,000000;0
416,251882;440,573826;276,304592;46,020084;63,054592;0,000000;0
419,152291;439,807257;284,804592;48,602727;53,054592;0,000000;0
675,775104;204,034227;311,804592;407,803203;1,054592;0,000000;1
670,198243;209,769959;315,804592;399,820443;1,054592;0,000000;0
574,518946;384,300665;297,054592;221,866765;41,054592;0,000000;0
567,157889;387,433530;293,054592;213,870571;41,804592;0,000000;0
559,596225;390,045281;289,054592;206,203115;41,804592;-1,000000;0
551,870795;392,123195;285,054592;198,904100;41,804592;-2,000000;0
219,107061;352,597311;45,054592;149,023718;41,804592;0,000000;1
225,149736;357,840028;49,054592;141,056004;41,804592;0,000000;0
231,543404;362,648458;53,054592;133,058164;41,804592;0,000000;0
238,256917;366,999176;57,054592;125,067123;41,804592;0,000000;0
245,257567;370,870984;61,054592;117,127183;41,804592;0,000000;0
252,511248;374,245021;65,054592;109,292352;41,804592;0,000000;0
259,982619;377,104847;69,054592;101,629483;41,804592;0,000000;0
343,783234;389,127616;22,554592;51,087214;135,054592;0,000000;1
342,098772;383,368919;16,304592;56,735749;135,054592;0,000000;0
340,786552;376,493014;10,804592;63,571904;135,054592;0,000000;0
339,942744;368,537639;6,054592;71,519324;135,054592;0,000000;0
339,655930;360,542782;2,054592;79,514044;135,054592;0,000000;0
339,927508;352,547393;358,054592;87,509502;135,054592;0,000000;0
340,756155;344,590425;354,054592;94,758964;135,054592;1,000000;0
342,137833;336,710642;350,054592;101,223077;135,054592;2,000000;0
344,065811;328,946436;346,054592;106,863647;135,054592;3,000000;0
551,940539;209,783873;315,054592;263,165685;135,054592;0,000000;1
556,179136;205,537192;315,054592;269,159063;135,054592;0,000000;0
559,004867;202,706071;315,054592;273,154810;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;315,054592;275,152730;135,054592;0,000000;0
560,417732;201,290511;325,054592;275,152730;125,054592;0,000000;0
427,113863;309,303197;44,303489;162,825326;286,503509;0,000000;1
421,140434;303,981717;48,303489;170,812240;286,503509;0,000000;0
414,810347;299,089887;52,303489;178,811495;286,503509;0,000000;0
408,154444;294,651536;56,303489;186,785037;286,503509;0,000000;0
401,205151;290,688290;60,303489;194,699556;286,503509;0,000000;0
621,460876;309,593307;350,303489;72,665170;134,303489;0,000000;1
619,566644;317,365816;346,303489;64,843141;134,303489;0,000000;0
617,134844;324,987256;342,303489;56,951157;134,303489;0,000000;0
614,177323;332,420496;338,303489;49,003204;134,303489;0,000000;0
614,177323;332,420496;338,303489;49,003204;134,303489;0,000000;0
614,547013;331,491341;338,303489;49,995790;134,303489;0,000000;0
615,286393;329,633031;338,303489;51,981815;134,303489;0,000000;0
616,395464;326,845566;338,303489;54,962753;134,303489;0,000000;0
617,874224;323,128945;338,303489;58,940346;134,303489;0,000000;0
619,722675;318,483170;338,303489;63,916270;134,303489;0,000000;0
621,940816;312,908239;338,303489;69,891915;134,303489;0,000000;0
624,528648;306,404154;338,303489;76,868297;134,303489;0,000000;0
627,486169;298,970913;338,303489;84,846069;134,303489;0,000000;0
630,443691;291,537673;338,303489;92,827667;134,303489;0,000000;1
633,401212;284,104432;338,303489;100,812182;134,303489;0,000000;0
636,358733;276,671191;338,303489;108,798973;134,303489;0,000000;0
639,316255;269,237951;338,303489;116,787571;134,303489;0,000000;0
642,273776;261,804710;338,303489;124,777631;134,303489;0,000000;0
645,231298;254,371469;338,303489;132,768887;134,303489;0,000000;0
648,188819;246,938228;338,303489;140,761137;124,303489;0,000000;0
651,146341;239,504988;338,303489;148,754220;114,303489;0,000000;0
654,103862;232,071747;338,303489;156,748009;104,303489;0,000000;0
657,061384;224,638506;338,303489;164,742401;94,303489;0,000000;0
660,018905;217,205266;338,303489;172,737312;84,303489;0,000000;0
662,976426;209,772025;338,303489;180,732674;74,303489;0,000000;0
665,933948;202,338784;338,303489;188,728429;68,303489;0,000000;0
668,891469;194,905544;338,303489;196,757648;68,303489;-1,000000;0
671,848991;187,472303;338,303489;204,831043;68,303489;-2,000000;0
674,806512;180,039062;338,303489;212,971764;68,303489;-3,000000;0
677,764034;172,605822;338,303489;221,213066;68,303489;-4,000000;0
680,721555;165,172581;338,303489;229,596386;68,303489;-5,000000;0
88,676473;149,825026;66,303489;500,336451;68,303489;0,000000;1
96,109713;152,782548;68,303489;492,345825;68,303489;0,000000;0
110,751781;159,208903;64,303489;476,357168;68,303489;0,000000;0
117,701075;163,172149;60,303489;468,390358;68,303489;0,000000;0
18,979235;158,441685;78,303489;566,236957;156,303489;0,000000;0
267,414292;52,720728;50,303489;393,543129;156,303489;0,000000;1
273,198366;58,247435;46,303489;385,551905;156,303489;0,000000;0
278,582826;64,164156;42,303489;377,607890;156,303489;0,000000;0
384,729896;335,970929;78,303489;148,206256;140,303489;0,000000;1
392,657827;337,042336;82,303489;140,213831;140,303489;0,000000;0
400,641184;337,558108;86,303489;132,216496;140,303489;0,000000;0
408,641071;337,515734;90,303489;124,256024;140,303489;0,000000;0
416,618516;336,915418;94,303489;116,382723;140,303489;0,000000;0
397,973987;289,109744;77,803489;144,929967;168,303489;0,000000;1
395,982207;288,928601;84,803489;146,929844;168,303489;0,000000;0
395,982207;288,928601;93,303489;146,929844;168,303489;0,000000;0
751,530449;488,736638;233,553489;260,063603;167,803489;0,000000;1
744,723704;484,533279;238,303489;252,064176;167,803489;0,000000;0
737,640329;480,814974;242,303489;244,091916;167,803489;0,000000;0
730,314832;477,599838;246,303489;236,190374;167,803489;0,000000;0
708,723470;467,210236;240,303489;212,436548;167,803489;0,000000;0
702,067567;462,771886;236,303489;204,436550;167,803489;0,000000;0
695,737481;457,880055;232,303489;196,457327;167,803489;0,000000;0
689,764052;452,558576;228,303489;188,542849;167,803489;0,000000;0
747,116460;474,250906;248,053489;259,114646;323,553489;0,000000;1
754,549701;477,208428;248,303489;267,106311;323,553489;0,000000;0
761,982942;480,165949;248,303489;275,098461;323,553489;0,000000;0
769,416182;483,123470;248,303489;283,091054;323,553489;0,000000;0
776,849423;486,080992;248,303489;291,084054;323,553489;0,000000;0
782,000000;488,130292;248,303489;296,622716;323,553489;0,000000;0
781,070845;487,760602;248,303489;295,623538;323,553489;0,000000;0
779,212535;487,021222;248,303489;293,625199;323,553489;0,000000;0
776,425069;485,912151;248,303489;290,627734;323,553489;0,000000;0
772,708449;484,433390;248,303489;286,631196;323,553489;0,000000;0
768,062674;482,584939;248,303489;281,635662;323,553489;0,000000;0
762,487743;480,366798;248,303489;275,641235;323,553489;0,000000;0
755,983658;477,778967;248,303489;268,648051;323,553489;0,000000;0
748,550417;474,821446;248,303489;260,656289;323,553489;0,000000;0
741,117176;471,863924;248,303489;252,665048;323,553489;0,000000;0
733,683936;468,906403;248,303489;244,674380;323,553489;0,000000;0
726,250695;465,948881;248,303489;236,684342;333,553489;0,000000;0
718,817454;462,991360;248,303489;228,695001;338,053489;0,000000;0
711,384214;460,033838;248,303489;220,649937;338,053489;-1,000000;0
703,950973;457,076317;248,303489;212,557428;338,053489;-2,000000;0
696,517732;454,118795;248,303489;204,441704;338,053489;-3,000000;0
689,084492;451,161274;248,303489;196,346261;338,053489;-4,000000;0
681,651251;448,203753;248,303489;188,337997;338,053489;-5,000000;0
674,218010;445,246231;248,303489;180,512217;338,053489;-6,000000;0
666,784770;442,288710;248,303489;172,998388;338,053489;-7,000000;0
638,986523;192,834172;50,756879;123,544268;32,859440;0,000000;1
632,452836;188,217795;54,756879;131,496349;32,859440;0,000000;0
625,613043;184,068430;58,756879;139,491377;32,859440;0,000000;0
618,500466;180,406293;62,756879;147,486589;32,859440;0,000000;0
611,149757;177,249224;66,756879;155,446004;32,859440;0,000000;0
603,596729;174,612606;70,756879;163,338901;32,859440;0,000000;0
25,936239;569,537296;121,506879;832,877072;140,756879;0,000000;0
123,034975;452,286400;110,756879;697,968065;140,756879;0,000000;1
130,695269;449,979910;106,756879;689,981023;140,756879;0,000000;0
120,098375;507,446261;111,756879;720,939442;200,756879;0,000000;0
112,893206;510,922689;115,756879;728,932455;200,756879;0,000000;0
110,411532;524,478521;114,006879;736,677840;200,756879;0,000000;1
117,928745;521,741457;110,006879;728,700179;200,756879;0,000000;0
288,554325;509,909911;120,756879;571,438960;200,756879;0,000000;0
295,126953;505,349148;124,756879;563,463642;200,756879;0,000000;0
390,517438;341,060643;117,006879;406,171678;204,006879;0,000000;1
392,959575;339,318241;125,506879;403,232727;204,006879;0,000000;0
500,650346;224,177269;102,756879;265,408365;204,006879;0,000000;0
508,557092;222,959333;98,756879;257,411960;204,006879;0,000000;0
516,529537;222,295910;94,756879;249,453418;207,006879;0,000000;0
767,592177;544,585849;181,506879;328,944906;207,006879;0,000000;0
668,039659;338,364721;144,756879;167,244434;207,006879;0,000000;1
673,100558;332,168972;140,756879;159,262041;207,006879;0,000000;0
678,581322;326,341346;136,756879;151,262055;207,006879;0,000000;0
684,455250;320,910235;132,756879;143,283768;207,006879;0,000000;0
690,693725;315,902098;128,756879;135,373310;207,006879;0,000000;0
697,266353;311,341335;124,756879;127,585397;207,006879;0,000000;0
702,309187;369,564505;161,756879;186,551519;234,756879;0,000000;1
700,340891;377,318588;165,756879;194,545754;234,756879;0,000000;0
698,918288;385,191085;169,756879;202,541662;234,756879;0,000000;0
698,048308;393,143640;173,756879;210,502314;234,756879;0,000000;0
747,575471;467,829720;172,756879;269,473212;251,756879;0,000000;1
749,135251;459,983250;168,756879;261,492340;251,756879;0,000000;0
751,238574;452,264699;164,756879;253,573101;251,756879;0,000000;0
756,727650;428,940876;170,756879;229,770574;251,756879;0,000000;0
757,458706;420,974348;174,756879;221,772024;251,756879;0,000000;0
757,632265;412,976231;178,756879;213,805010;251,756879;0,000000;0
606,882125;497,221855;156,756879;327,933129;262,756879;0,000000;1
609,518744;489,668826;160,756879;319,946408;262,756879;0,000000;0
611,890159;482,028382;162,756879;311,982051;262,756879;0,000000;0
617,160183;466,931526;158,756879;296,022863;262,756879;0,000000;0
620,571864;459,695475;154,756879;288,029677;262,756879;0,000000;0
624,479996;452,715038;150,756879;280,080914;262,756879;0,000000;0
640,820090;334,491917;125,006879;182,844730;246,756879;0,000000;1
634,603527;339,527227;129,006879;190,838983;246,756879;0,000000;0
628,753353;344,983916;133,006879;198,834876;246,756879;0,000000;0
623,298068;350,835401;137,006879;206,795520;246,756879;0,000000;0
618,264252;357,053173;141,006879;214,688200;246,756879;0,000000;0
588,876744;163,102436;92,756879;161,087132;215,006879;0,000000;0
596,874861;163,275995;88,756879;153,093872;215,006879;0,000000;0
604,841388;164,007051;84,756879;145,097111;215,006879;0,000000;0
612,737513;165,292044;80,756879;137,138598;215,006879;0,000000;0
620,524768;167,124712;76,756879;129,267735;215,006879;0,000000;0
596,916765;74,431082;278,664835;498,588435;236,278933;0,000000;1
589,111411;76,185061;282,664835;490,596359;236,278933;0,000000;0
543,399483;90,451240;280,664835;443,132747;236,278933;0,000000;0
535,453546;91,379729;276,664835;435,141451;236,278933;0,000000;0
361,886579;297,591225;248,664835;262,718475;8,664835;0,000000;1
369,523204;299,974912;252,664835;270,714764;8,664835;0,000000;0
377,307504;301,820087;256,664835;278,676083;8,664835;0,000000;0
254,344265;425,693884;206,664835;288,025493;338,664835;0,000000;1
251,261547;418,311686;202,664835;280,033376;338,664835;0,000000;0
248,178829;410,929488;202,664835;272,041721;338,664835;0,000000;0
245,096110;403,547290;202,664835;264,050572;338,664835;0,000000;0
242,013392;396,165092;202,664835;256,059976;338,664835;0,000000;0
238,930674;388,782893;202,664835;248,069986;338,664835;0,000000;0
235,847956;381,400695;202,664835;240,080663;338,664835;0,000000;0
232,765238;374,018497;202,664835;232,092075;338,664835;0,000000;0
229,682520;366,636299;202,664835;224,104302;338,664835;0,000000;0
226,599802;359,254101;202,664835;216,117433;338,664835;0,000000;0
223,517083;351,871903;202,664835;208,131572;338,664835;0,000000;0
220,434365;344,489705;202,664835;200,146841;338,664835;0,000000;0
217,351647;337,107507;202,664835;192,163380;338,664835;0,000000;0
214,268929;329,725309;202,664835;184,181354;338,664835;0,000000;1
211,186211;322,343110;202,664835;176,200959;338,664835;0,000000;0
208,103493;314,960912;202,664835;168,222426;338,664835;0,000000;0
205,020775;307,578714;202,664835;160,246034;338,664835;0,000000;0
201,938057;300,196516;202,664835;152,272118;328,664835;0,000000;0
198,855338;292,814318;202,664835;144,301090;318,664835;0,000000;0
195,772620;285,432120;202,664835;136,333456;308,664835;0,000000;0
192,689902;278,049922;202,664835;128,369848;298,664835;0,000000;0
189,607184;270,667724;202,664835;120,411065;296,664835;0,000000;0
186,524466;263,285526;202,664835;112,505055;296,664835;1,000000;0
183,441748;255,903328;202,664835;104,708427;296,664835;2,000000;0
180,359030;248,521129;202,664835;97,126591;296,664835;3,000000;0
177,276311;241,138931;202,664835;89,932729;296,664835;4,000000;0
126,187528;181,668951;242,664835;39,465028;296,664835;0,000000;1
127,075863;182,128145;242,664835;40,280591;296,664835;0,000000;0
128,977055;182,749006;251,914835;42,091778;296,664835;0,000000;0
131,935173;183,248546;260,414835;44,982990;296,664835;0,000000;0
135,933121;183,376643;268,164835;48,953945;296,664835;0,000000;0
140,912821;182,926536;275,164835;53,953846;296,664835;0,000000;0
146,794140;181,739070;281,414835;59,918120;296,664835;0,000000;0
153,491308;179,702420;286,914835;66,793596;296,664835;0,000000;0
160,926183;176,749009;291,664835;74,549947;296,664835;0,000000;0
168,136927;173,284161;295,664835;82,218556;296,664835;0,000000;0
175,088411;169,324757;299,664835;89,789289;296,664835;0,000000;0
685,359633;88,340249;278,414835;606,366124;296,664835;0,000000;1
677,546699;90,060155;282,414835;598,377283;296,664835;0,000000;0
631,812587;104,260184;280,664835;550,980833;296,664835;0,000000;0
623,866650;105,188673;276,664835;542,985879;296,664835;0,000000;0
452,870781;283,800998;248,664835;400,518830;8,414835;0,000000;1
460,507406;286,184684;252,664835;408,499601;8,414835;0,000000;0
373,787541;450,133379;230,664835;409,826017;338,664835;0,000000;1
367,968727;444,643260;226,664835;401,836796;338,664835;0,000000;0
362,547059;438,760615;222,664835;393,897703;338,664835;0,000000;0
307,599063;361,220891;230,664835;302,819274;338,664835;0,000000;1
301,072801;356,594024;234,664835;294,819428;338,664835;0,000000;0
294,239683;352,433676;238,664835;286,843229;338,664835;0,000000;0
287,132998;348,760117;242,664835;278,933227;338,664835;0,000000;0
720,660552;157,489182;267,664835;627,433034;320,664835;0,000000;1
712,663929;157,721604;271,664835;619,442185;320,664835;0,000000;0
611,522224;176,644252;264,664835;519,098886;320,664835;0,000000;0
603,628174;175,346577;260,664835;511,142507;320,664835;0,000000;0
545,601500;244,420877;262,914835;456,892309;357,664835;0,000000;1
553,589905;244,851439;266,914835;464,881418;357,664835;0,000000;0
449,095744;408,140061;234,664835;438,447082;352,914835;0,000000;1
442,908133;403,069216;230,664835;430,455835;352,914835;0,000000;0
437,089319;397,579097;226,664835;422,511589;352,914835;0,000000;0
370,193393;309,529860;234,664835;317,874848;352,914835;0,000000;0
363,360275;305,369513;238,664835;309,875074;352,914835;0,000000;0
356,253590;301,695954;242,664835;301,890954;352,914835;0,000000;0
348,907963;298,527081;246,664835;293,964242;352,914835;0,000000;0
757,139984;396,650697;255,414835;719,792879;324,664835;0,000000;0
626,977707;404,503821;248,664835;599,283133;324,664835;0,000000;1
619,747146;401,080519;244,664835;591,303454;324,664835;0,000000;0
717,525040;21,502844;279,664835;641,905390;338,664835;0,000000;1
725,298595;19,612910;283,664835;649,894666;338,664835;0,000000;0
586,220492;285,369046;258,664835;500,488295;9,664835;2,500000;1
578,505329;283,253326;254,664835;492,334537;9,664835;0,500000;0
387,955231;148,281738;274,664835;295,744483;348,664835;0,000000;0
380,046539;149,486971;278,664835;287,414690;348,664835;-1,000000;0
372,241184;151,240951;282,664835;278,797211;348,664835;-2,000000;0
725,068253;271,359597;258,414835;633,720142;348,664835;0,000000;1
717,138255;270,303599;262,414835;625,743068;348,664835;0,000000;0
576,501505;282,411367;252,664835;492,369651;348,664835;0,000000;0
569,049760;279,500783;248,664835;484,395966;348,664835;0,000000;0
646,400852;212,874853;304,781804;382,481027;332,220314;0,000000;1
640,164556;217,885703;308,781804;374,490765;332,220314;0,000000;0
634,292992;223,319369;312,781804;366,549239;332,220314;0,000000;0
558,612598;323,931681;302,781804;249,150730;332,220314;0,000000;1
551,600921;327,783483;298,781804;241,154102;332,220314;0,000000;0
544,337636;331,136794;294,781804;233,160820;332,220314;0,000000;0
536,858128;333,975274;290,781804;225,212255;332,220314;0,000000;0
190,035281;204,608290;30,781804;325,382374;34,781804;0,000000;1
194,598903;211,178933;34,781804;317,388222;34,781804;0,000000;0
199,609753;217,415229;38,781804;309,436505;34,781804;0,000000;0
312,860844;313,242149;24,781804;173,581322;54,781804;0,000000;0
315,699325;320,721657;20,781804;165,594023;64,781804;0,000000;0
318,009147;328,380947;16,781804;157,594640;74,781804;0,000000;0
319,779057;336,182704;12,781804;149,623330;84,781804;0,000000;0
321,000433;344,088919;8,781804;141,726929;94,781804;0,000000;0
102,755733;545,947967;96,781804;223,635523;120,781804;0,000000;1
110,614507;544,451413;100,781804;215,635525;120,781804;0,000000;0
118,349743;542,410303;104,781804;207,656170;120,781804;0,000000;0
125,923755;539,834583;108,781804;199,741130;120,781804;0,000000;0
230,804445;570,036961;133,781804;143,799944;186,781804;0,000000;1
225,428799;575,961691;137,781804;151,763700;186,781804;0,000000;0
220,674012;582,000000;141,781804;159,447434;186,781804;0,000000;0
221,146843;581,118847;151,781804;158,459152;186,781804;0,000000;0
211,849976;264,109121;31,531804;265,999931;223,781804;0,000000;1
214,382516;267,205286;39,281804;262,036535;223,781804;0,000000;0
311,108970;348,675911;24,781804;147,573550;193,781804;0,000000;1
313,947451;356,155419;20,781804;139,606163;183,781804;0,000000;0
316,257273;363,814709;16,781804;131,608419;173,781804;0,000000;0
318,027183;371,616466;12,781804;123,617176;163,781804;0,000000;0
319,248559;379,522681;8,781804;115,676740;153,781804;0,000000;0
319,915450;387,494836;4,781804;107,841266;143,781804;0,000000;0
125,923755;571,184498;108,781804;288,297859;121,531804;0,000000;1
133,299645;568,086716;112,781804;280,299311;121,531804;0,000000;0
140,441476;564,481963;116,781804;272,332000;121,531804;0,000000;0
375,852759;457,021602;50,781804;64,569870;198,781804;0,000000;1
381,682768;462,499831;46,781804;56,879401;198,781804;0,000000;0
387,116434;468,371396;42,781804;49,119793;198,781804;0,000000;0
392,127284;474,607691;38,781804;41,300588;198,781804;0,000000;0
392,127284;474,607691;34,781804;41,300588;198,781804;0,000000;0
391,556832;473,786361;34,781804;42,287680;198,781804;0,000000;0
390,694807;471,981668;25,531804;44,287674;198,781804;0,000000;0
389,816100;469,113241;17,031804;47,255803;198,781804;0,000000;0
389,170938;465,165613;9,281804;51,115568;198,781804;0,000000;0
388,971866;460,169578;2,281804;55,794334;198,781804;0,000000;0
389,387082;454,183962;356,031804;61,244666;198,781804;0,000000;0
404,106483;393,174676;354,781804;118,864399;198,781804;0,000000;1
404,276562;385,176484;358,781804;126,846125;198,781804;0,000000;0
403,888302;377,185911;2,781804;134,846053;198,781804;0,000000;0
402,943593;369,241887;6,781804;142,825424;198,781804;0,000000;0
401,447038;361,383113;10,781804;150,751705;198,781804;0,000000;0
399,405929;353,647877;14,781804;158,597116;198,781804;0,000000;0
410,374104;27,872076;4,281804;491,054966;84,781804;0,000000;1
411,352277;32,775460;11,281804;486,078392;84,781804;0,000000;0
545,457381;259,701375;336,781804;289,800406;94,281804;-6,500000;1
541,798338;266,815544;332,781804;284,112134;94,281804;-4,500000;0
537,651949;273,657142;328,781804;277,436316;94,281804;-2,500000;0
533,038414;280,192836;324,781804;269,775023;94,281804;-0,500000;0
344,452714;538,134076;80,781804;111,322573;66,781804;0,000000;1
352,419558;538,861667;84,781804;103,346989;66,781804;0,000000;0
360,417750;539,031747;88,781804;95,347543;66,781804;0,000000;0
368,408323;538,643486;92,781804;87,362006;66,781804;0,000000;0
376,352348;537,698777;96,781804;79,439329;66,781804;0,000000;0
384,211121;536,202222;100,781804;71,645328;66,781804;0,000000;0
